customerID,Churn,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,Charges.Monthly,Charges.Total,Cuentas_Diarias,PaymentMethod_bank transfer (automatic),PaymentMethod_credit card (automatic),PaymentMethod_electronic check,PaymentMethod_mailed check,ServiciosContratados,Cancelacion
0301kobtq,0,0,0,0,0,32,1,0,0,0,0,0,0,0,0,2,1,20.05,614.45,0.6683333333333333,True,False,False,False,1,No Canceló
0302joivn,1,1,0,1,0,8,1,0,2,0,1,1,0,1,1,0,0,101.15,842.9,3.371666666666667,False,False,True,False,5,Canceló
0303uncip,0,0,0,0,0,41,1,1,1,0,0,1,0,0,1,1,0,65.0,2531.8,2.1666666666666665,False,False,False,True,4,No Canceló
0303wmmrn,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,1,19.25,86.05,0.6416666666666667,False,False,False,True,1,No Canceló
0305sqecb,0,1,0,0,1,11,0,0,1,1,0,0,1,0,0,1,1,36.05,402.6,1.2016666666666667,False,False,False,True,2,No Canceló
0306jaele,1,0,0,0,0,5,1,0,2,0,0,0,1,1,1,0,1,96.1,453.4,3.203333333333333,False,False,True,False,4,Canceló
0307bcopk,0,1,0,0,0,16,1,0,0,0,0,0,0,0,0,1,0,19.05,326.65,0.635,False,False,False,True,1,No Canceló
0308giqjt,0,0,1,0,0,71,1,1,2,0,1,0,1,1,1,1,0,105.75,7382.85,3.525,True,False,False,False,6,No Canceló
0308ivgok,0,1,0,0,0,11,0,0,1,0,1,1,1,0,0,1,1,40.4,422.6,1.3466666666666667,False,True,False,False,3,No Canceló
0310mvlet,1,1,0,1,1,61,1,1,2,0,1,0,0,1,1,0,1,99.15,6010.05,3.305,False,False,True,False,5,Canceló
0310sucin,0,1,0,1,0,71,1,0,1,1,1,1,1,1,1,1,1,84.8,6046.1,2.8266666666666667,True,False,False,False,7,No Canceló
0310vqxam,0,0,0,0,0,9,1,0,0,0,0,0,0,0,0,0,0,19.85,178.8,0.6616666666666667,False,False,False,True,1,No Canceló
0311qywss,0,1,0,0,0,6,1,0,1,1,0,0,0,0,0,0,1,49.45,314.6,1.6483333333333334,False,False,True,False,2,No Canceló
0311unpff,1,1,0,0,0,26,1,0,2,0,0,0,0,1,1,0,1,88.8,2274.35,2.96,True,False,False,False,3,Canceló
0314tkosi,0,1,0,0,0,6,1,0,1,1,1,0,0,0,0,0,0,55.15,322.9,1.8383333333333334,False,False,False,True,3,No Canceló
0315lvcrk,0,0,0,0,0,11,1,0,2,0,0,1,0,0,1,0,0,84.8,888.75,2.8266666666666667,False,False,True,False,3,No Canceló
0318quuob,1,0,0,1,0,1,1,0,2,0,0,0,0,1,0,0,1,80.55,80.55,2.685,False,False,True,False,2,Canceló
0318zopws,0,1,0,1,0,49,1,0,0,0,0,0,0,0,0,2,1,20.15,973.35,0.6716666666666666,True,False,False,False,1,No Canceló
0319qztco,0,1,0,1,1,3,1,0,1,0,1,0,0,1,0,0,1,58.7,168.6,1.9566666666666668,False,True,False,False,3,No Canceló
0320dwvtu,0,1,0,0,0,53,1,0,2,1,1,1,1,0,1,2,0,99.5,5424.25,3.316666666666667,False,False,False,True,6,No Canceló
0320jdnqg,1,0,0,1,1,23,1,0,2,1,0,0,1,1,1,0,1,99.85,2331.3,3.328333333333333,False,False,True,False,5,Canceló
0322chqru,1,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,45.35,89.5,1.5116666666666667,False,False,True,False,1,Canceló
0322yinqp,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,1,48.55,48.55,1.6183333333333332,False,False,False,True,2,Canceló
0323xwwtn,0,0,0,0,1,3,1,1,0,0,0,0,0,0,0,2,1,26.4,121.25,0.88,False,False,False,True,2,No Canceló
0324brpcj,1,1,1,1,0,68,1,1,2,0,1,0,0,1,1,0,1,100.2,6851.65,3.3400000000000003,False,False,True,False,5,Canceló
0325xbfac,1,0,0,0,0,8,1,0,2,0,0,1,0,1,1,0,1,94.7,740.3,3.1566666666666667,False,False,True,False,4,Canceló
0326vdyxe,0,1,0,1,0,70,1,1,2,0,0,1,0,1,1,1,1,97.65,6982.5,3.2550000000000003,False,False,True,False,5,No Canceló
0327wfzsy,0,0,0,1,1,39,1,1,2,0,0,1,0,1,1,1,0,100.0,3835.55,3.3333333333333335,False,False,True,False,5,No Canceló
0328grpmv,1,1,0,0,0,1,1,0,2,0,0,0,0,0,0,0,1,70.1,70.1,2.3366666666666664,False,False,True,False,1,Canceló
0329gtiaj,1,1,0,0,0,3,1,0,2,0,1,0,1,1,1,0,1,97.9,315.3,3.2633333333333336,False,False,True,False,5,Canceló
0330bgyze,0,0,0,1,0,60,1,1,2,0,1,1,0,1,1,1,0,102.5,6157.6,3.4166666666666665,True,False,False,False,6,No Canceló
0330ivzha,1,1,0,1,0,5,1,0,2,0,0,0,0,0,0,0,0,69.95,330.15,2.3316666666666666,False,False,True,False,1,Canceló
0334gddso,1,0,1,0,0,3,1,1,2,0,1,0,0,0,0,0,1,81.35,233.7,2.7116666666666664,False,False,True,False,3,Canceló
0334zfjsr,0,1,0,1,0,55,1,1,1,1,1,0,1,0,0,1,1,66.05,3462.1,2.2016666666666667,False,True,False,False,5,No Canceló
0336kxkfk,0,0,0,0,0,72,0,0,1,1,0,1,1,1,1,2,1,61.2,4390.25,2.04,False,True,False,False,5,No Canceló
0336pikei,0,0,1,1,0,72,1,0,1,1,1,1,1,1,0,2,0,74.4,5360.75,2.48,True,False,False,False,6,No Canceló
0337cnpze,1,1,0,0,0,41,1,1,2,0,1,1,0,1,1,0,1,106.3,4443.45,3.5433333333333334,False,False,True,False,6,Canceló
0343qluzp,0,0,0,0,0,60,0,0,1,1,1,1,0,0,0,2,0,39.6,2424.5,1.32,True,False,False,False,3,No Canceló
0345hkjvm,1,1,0,0,0,6,1,0,2,0,0,0,0,1,1,0,0,89.3,577.6,2.9766666666666666,False,False,True,False,3,Canceló
0345xmmug,0,1,0,1,0,46,1,1,2,0,1,1,1,1,1,2,1,108.9,4854.3,3.6300000000000003,False,True,False,False,7,No Canceló
0347ubkuz,0,1,0,0,0,15,1,0,0,0,0,0,0,0,0,0,0,19.9,320.45,0.6633333333333333,False,False,False,True,1,No Canceló
0348sdkol,1,1,0,1,0,58,1,1,2,0,0,1,1,1,1,0,1,102.1,5885.4,3.4033333333333333,False,True,False,False,6,Canceló
0354vxmjc,0,0,0,1,1,23,1,0,0,0,0,0,0,0,0,2,0,19.6,426.65,0.6533333333333334,False,True,False,False,1,No Canceló
0354wyrok,1,1,1,1,1,31,1,0,2,0,0,1,1,1,1,0,1,98.9,2911.3,3.296666666666667,False,False,True,False,5,Canceló
0356erhvt,0,0,0,1,0,11,1,0,1,0,0,0,0,0,0,0,1,45.9,521.9,1.53,True,False,False,False,1,No Canceló
0356obmac,0,1,1,0,0,56,1,1,2,0,1,1,1,1,0,2,1,99.9,5706.3,3.33,True,False,False,False,6,No Canceló
0357nvcri,0,1,0,0,1,25,1,0,0,0,0,0,0,0,0,0,0,20.05,471.7,0.6683333333333333,False,True,False,False,1,No Canceló
0361hjrdx,0,1,0,0,0,68,0,0,1,1,1,1,1,1,1,2,0,64.35,4539.6,2.145,False,True,False,False,6,No Canceló
0362raoqo,0,1,0,0,0,40,1,0,0,0,0,0,0,0,0,2,0,19.65,830.25,0.6549999999999999,False,True,False,False,1,No Canceló
0362zbzwj,1,0,0,0,0,36,1,1,2,0,0,0,0,0,1,0,1,84.9,3067.2,2.83,False,False,True,False,3,Canceló
0363qjvfx,1,0,0,0,0,32,1,1,2,1,1,0,1,1,1,0,1,108.15,3432.9,3.605,False,True,False,False,7,Canceló
0363svhyr,0,0,0,1,1,71,1,1,1,1,1,1,1,1,1,2,0,86.85,6263.8,2.895,True,False,False,False,8,No Canceló
0365bzuwy,0,0,0,1,0,17,1,1,2,0,1,1,0,1,1,0,1,102.55,1742.5,3.4183333333333334,False,False,True,False,6,No Canceló
0365gxezs,0,0,0,1,0,18,1,0,2,0,0,1,1,0,0,0,0,78.2,1468.75,2.606666666666667,False,False,True,False,3,No Canceló
0365trtpy,0,1,0,0,0,37,1,1,2,1,1,1,0,0,0,0,0,91.2,3382.3,3.04,True,False,False,False,5,No Canceló
0366nqshs,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,19.35,46.35,0.645,False,False,False,True,1,No Canceló
0369zgovk,0,1,0,1,1,28,1,0,2,0,0,0,0,0,0,1,1,70.4,1992.2,2.3466666666666667,True,False,False,False,1,No Canceló
0373aivnj,0,0,0,0,0,9,0,0,1,1,1,1,0,0,0,1,0,39.55,373.0,1.3183333333333331,False,False,False,True,3,No Canceló
0374aacsz,0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,50.15,50.15,1.6716666666666666,False,False,True,False,2,No Canceló
0374fiuca,0,0,0,1,0,65,1,0,0,0,0,0,0,0,0,2,1,20.4,1414.45,0.6799999999999999,False,True,False,False,1,No Canceló
0374ioegq,0,1,0,0,0,3,1,0,1,0,0,0,0,0,0,0,0,44.6,122.7,1.4866666666666668,False,False,True,False,1,No Canceló
0375hvgxo,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,34.7,34.7,1.1566666666666667,False,False,True,False,1,Canceló
0376oiwme,0,0,0,1,0,36,1,0,2,1,0,0,0,1,1,0,1,93.6,3366.05,3.1199999999999997,False,False,True,False,4,No Canceló
0376ymcjc,1,0,0,0,0,23,1,1,2,0,0,0,1,1,0,0,1,90.6,1943.2,3.02,False,False,True,False,4,Canceló
0377jbkkt,0,0,0,1,1,22,1,0,1,1,1,0,1,0,0,0,1,57.95,1271.8,1.9316666666666669,False,False,False,True,4,No Canceló
0378cjkpv,0,1,0,1,0,72,1,1,2,1,1,1,1,1,1,2,0,112.1,7965.95,3.7366666666666664,False,True,False,False,8,No Canceló
0378nhqxu,1,1,0,1,1,17,1,1,2,0,0,1,0,1,0,0,0,88.25,1460.65,2.941666666666667,False,False,True,False,4,Canceló
0378tovms,1,1,0,0,0,3,1,0,2,0,0,0,1,0,1,0,0,85.8,272.2,2.86,False,False,True,False,3,Canceló
0378xszpu,1,0,0,1,0,58,1,0,1,1,1,1,0,0,0,1,0,60.3,3563.8,2.01,False,True,False,False,4,Canceló
0379djqhr,0,0,0,1,1,67,1,0,1,1,1,1,0,1,1,2,0,81.35,5398.6,2.7116666666666664,False,True,False,False,6,No Canceló
0380neavx,0,0,1,0,0,34,1,0,2,0,1,1,0,1,1,1,1,99.85,3343.15,3.328333333333333,False,False,True,False,5,No Canceló
0380zcsbi,0,0,0,0,0,10,1,0,0,0,0,0,0,0,0,0,0,20.0,198.7,0.6666666666666666,False,True,False,False,1,No Canceló
0383cldda,0,1,0,0,0,69,1,1,1,1,0,1,1,1,1,2,1,85.35,5897.4,2.8449999999999998,False,True,False,False,7,No Canceló
0384lpite,0,0,0,0,0,40,0,0,1,1,1,1,0,1,1,1,0,62.05,2511.55,2.0683333333333334,False,True,False,False,5,No Canceló
0384rvbpi,0,0,0,0,0,20,1,0,1,1,0,1,0,0,1,0,0,64.4,1398.6,2.146666666666667,False,True,False,False,4,No Canceló
0386cwrgm,0,1,0,1,1,46,1,0,0,0,0,0,0,0,0,2,0,19.4,967.85,0.6466666666666666,False,False,False,True,1,No Canceló
0388eopex,1,1,0,1,0,2,1,0,2,1,0,0,0,0,0,0,1,74.4,139.4,2.48,False,False,True,False,2,Canceló
0390dcfdq,1,1,1,1,0,1,1,0,2,0,0,0,0,0,0,0,1,70.45,70.45,2.3483333333333336,False,False,False,True,1,Canceló
0392bziuw,0,1,0,1,0,72,1,1,2,1,0,1,0,1,1,2,1,105.0,7589.8,3.5,False,True,False,False,6,No Canceló
0394yondk,0,0,0,1,1,70,1,1,0,0,0,0,0,0,0,2,0,25.15,1790.15,0.8383333333333333,False,True,False,False,2,No Canceló
0396hujbp,0,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,19.3,44.4,0.6433333333333333,False,False,False,True,1,No Canceló
0396ukgai,0,0,0,0,1,23,1,0,1,0,1,0,1,0,0,0,1,55.3,1284.2,1.8433333333333333,True,False,False,False,3,No Canceló
0396ychwo,0,0,0,1,0,36,1,1,2,0,0,0,0,1,1,0,1,95.4,3474.2,3.18,False,False,True,False,4,No Canceló
0397gzbbc,1,0,1,1,0,59,1,1,2,0,0,0,0,1,1,0,1,93.85,5574.75,3.128333333333333,True,False,False,False,4,Canceló
0397zxwqf,0,0,0,0,0,67,1,0,0,0,0,0,0,0,0,2,0,20.5,1430.95,0.6833333333333333,True,False,False,False,1,No Canceló
0401wdbxm,0,0,0,1,1,72,1,1,2,1,0,1,0,1,1,2,1,105.55,7542.25,3.518333333333333,True,False,False,False,6,No Canceló
0402cqajn,1,1,0,0,0,37,1,1,2,0,1,1,0,1,1,0,1,101.9,3545.35,3.396666666666667,True,False,False,False,6,Canceló
0402oamen,0,1,0,1,1,72,1,1,0,0,0,0,0,0,0,2,0,24.45,1709.1,0.815,True,False,False,False,2,No Canceló
0404ahasp,0,0,0,1,0,72,1,0,0,0,0,0,0,0,0,2,0,19.7,1421.9,0.6566666666666666,False,True,False,False,1,No Canceló
0404swrvg,1,0,0,0,0,3,1,1,2,0,0,0,0,0,0,0,1,74.4,229.55,2.48,False,False,True,False,2,Canceló
0406bpdvr,1,1,1,1,0,54,1,1,2,0,1,0,0,1,1,1,1,101.5,5373.1,3.3833333333333333,False,True,False,False,5,Canceló
0407bdjkb,1,0,0,1,0,60,1,1,2,0,1,1,0,1,0,0,1,95.75,5742.9,3.191666666666667,False,False,True,False,5,Canceló
0409wtmpl,0,1,0,1,0,58,1,1,2,1,1,1,0,1,1,1,1,110.65,6526.65,3.6883333333333335,False,True,False,False,7,No Canceló
0410ipfty,0,1,0,1,0,31,1,0,2,0,1,0,0,0,1,0,1,83.85,2674.15,2.795,True,False,False,False,3,No Canceló
0411ezjze,0,1,0,0,0,3,1,1,1,0,0,0,0,1,0,0,1,60.25,170.5,2.0083333333333333,False,False,True,False,3,No Canceló
0412uccnp,0,0,0,0,0,55,1,0,1,1,0,1,1,0,0,2,1,59.2,3175.85,1.9733333333333334,False,False,True,False,4,No Canceló
0415mosgf,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,44.4,44.4,1.48,False,False,False,True,1,Canceló
0419yaapx,0,0,0,1,0,49,1,0,2,0,1,0,0,1,0,0,1,85.3,4297.95,2.8433333333333333,False,True,False,False,3,No Canceló
0420bwtpw,1,0,0,0,1,8,0,0,1,0,0,0,0,0,0,0,0,25.5,215.2,0.85,False,False,False,True,0,Canceló
0420hlgxf,0,1,1,0,0,39,1,1,2,0,0,1,0,1,1,0,1,99.75,4036.0,3.325,False,False,True,False,5,No Canceló
0420txvsg,0,0,0,1,0,66,1,1,1,1,1,1,0,0,0,2,1,66.1,4428.45,2.203333333333333,False,True,False,False,5,No Canceló
0422ohqhq,0,1,0,1,1,15,1,0,0,0,0,0,0,0,0,1,0,20.55,295.95,0.685,False,False,False,True,1,No Canceló
0422uxfap,0,1,0,1,0,51,1,1,2,0,0,1,0,1,1,1,1,98.85,4947.55,3.295,False,False,True,False,5,No Canceló
0423udijq,0,0,1,0,0,9,1,0,1,0,0,0,1,0,0,0,0,49.2,447.9,1.6400000000000001,False,False,False,True,2,No Canceló
0426tirne,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,20.9,20.9,0.6966666666666667,False,False,False,True,1,Canceló
0428axxlj,0,0,0,0,0,25,1,0,0,0,0,0,0,0,0,1,1,19.5,516.3,0.65,True,False,False,False,1,No Canceló
0428ikycp,0,0,0,1,0,22,1,0,2,0,0,1,0,1,0,0,1,87.0,1850.65,2.9,True,False,False,False,3,No Canceló
0430ihcdj,0,0,0,0,0,15,1,1,1,0,0,0,0,0,0,0,1,49.0,749.25,1.6333333333333333,False,False,True,False,2,No Canceló
0431apwvy,1,1,0,1,1,28,1,0,2,0,0,0,0,1,1,1,1,90.1,2598.95,3.003333333333333,True,False,False,False,3,Canceló
0432cajzv,0,0,0,0,0,3,1,0,2,0,0,0,0,1,1,0,0,90.7,237.65,3.0233333333333334,False,False,False,True,3,No Canceló
0434csfon,0,1,0,1,0,47,1,1,2,0,0,1,0,1,1,0,1,100.5,4707.1,3.35,False,False,True,False,5,No Canceló
0436twffz,0,1,0,0,0,67,1,1,1,1,0,1,1,1,1,2,1,85.25,5714.2,2.841666666666667,False,False,False,True,7,No Canceló
0439ifyun,0,1,1,0,0,18,1,0,2,0,1,0,0,0,0,0,1,74.7,1294.6,2.49,False,False,True,False,2,No Canceló
0440ekdcf,0,0,0,1,0,62,1,0,1,0,1,1,1,0,0,2,1,60.15,3753.2,2.005,False,True,False,False,4,No Canceló
0440mogpm,0,1,0,0,0,41,1,1,1,0,1,1,0,1,1,1,1,80.55,3263.9,2.685,False,False,True,False,6,No Canceló
0440qexbz,0,1,0,0,0,44,1,1,1,0,0,0,0,0,0,0,1,50.15,2139.1,1.6716666666666666,False,False,False,True,2,No Canceló
0440uedai,0,1,0,0,0,53,1,0,2,0,1,1,1,0,1,1,1,94.45,5042.75,3.1483333333333334,False,True,False,False,5,No Canceló
0442tdyuo,0,0,0,1,0,48,1,0,0,0,0,0,0,0,0,2,1,20.05,1036.0,0.6683333333333333,False,False,False,True,1,No Canceló
0442zxkvs,0,1,1,1,0,54,1,1,2,1,1,1,1,1,1,1,1,115.6,6431.05,3.853333333333333,True,False,False,False,8,No Canceló
0447bemng,1,1,0,1,0,48,0,0,1,1,0,1,0,0,1,0,1,45.3,2145.0,1.51,True,False,False,False,3,Canceló
0447rxsgd,0,0,0,0,0,24,1,1,2,0,1,0,0,1,1,0,1,99.65,2404.85,3.3216666666666668,True,False,False,False,5,No Canceló
0454okrct,0,0,0,0,0,33,1,0,2,0,1,0,1,0,0,2,0,80.6,2651.1,2.6866666666666665,True,False,False,False,3,No Canceló
0455entcr,0,0,0,1,0,66,1,1,1,1,1,0,1,1,1,2,0,85.25,5538.35,2.841666666666667,False,False,True,False,7,No Canceló
0455xfass,0,1,0,1,1,3,1,0,2,0,0,0,0,0,0,0,1,69.55,200.2,2.3183333333333334,False,False,True,False,1,No Canceló
0458heuzg,0,1,0,0,0,13,0,0,1,0,0,1,1,0,0,2,0,35.4,450.4,1.18,False,False,False,True,2,No Canceló
0459spzhj,0,0,0,1,1,63,1,1,1,1,1,1,0,1,1,2,0,83.5,5435.0,2.783333333333333,False,True,False,False,7,No Canceló
0461cvkmu,1,1,0,1,1,23,1,0,2,0,1,1,1,0,0,0,0,83.8,1900.25,2.7933333333333334,False,False,True,False,4,Canceló
0463txoak,0,0,0,0,1,52,1,1,0,0,0,0,0,0,0,2,0,25.6,1334.5,0.8533333333333334,False,True,False,False,2,No Canceló
0463wzzko,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,1,20.75,67.1,0.6916666666666667,False,True,False,False,1,No Canceló
0463zsdnt,0,0,0,0,0,10,1,0,1,0,0,0,0,0,1,0,1,56.75,503.25,1.8916666666666666,True,False,False,False,2,No Canceló
0464wjtko,0,1,0,1,1,72,1,0,0,0,0,0,0,0,0,2,0,20.1,1460.85,0.67,True,False,False,False,1,No Canceló
0468yrpxn,0,0,0,0,0,29,1,0,2,0,0,1,1,1,1,0,1,98.8,2807.1,3.2933333333333334,False,True,False,False,5,No Canceló
0471arvmx,0,1,1,1,0,62,1,1,2,1,0,1,0,1,1,1,1,104.85,6312.9,3.4949999999999997,False,False,True,False,6,No Canceló
0471lvhgk,1,0,0,1,0,41,1,1,1,0,0,1,0,1,1,1,1,73.0,3001.2,2.433333333333333,False,False,True,False,5,Canceló
0475rijep,1,0,0,0,0,43,1,1,2,0,1,0,0,0,0,0,1,77.85,3365.85,2.5949999999999998,False,False,True,False,3,Canceló
0479hmswa,0,1,0,0,1,26,1,0,2,0,1,1,1,1,1,2,1,105.45,2715.3,3.515,False,False,True,False,6,No Canceló
0480bixde,0,1,0,1,0,19,1,0,2,0,0,1,0,1,1,0,1,96.8,1743.05,3.2266666666666666,False,False,True,False,4,No Canceló
0480kyjva,0,1,0,1,1,72,1,1,0,0,0,0,0,0,0,2,0,24.25,1784.5,0.8083333333333333,False,True,False,False,2,No Canceló
0481sumcb,0,1,1,0,0,45,1,1,2,0,0,1,0,1,1,1,1,102.15,4735.35,3.4050000000000002,True,False,False,False,5,No Canceló
0484ffvbj,0,0,0,0,0,32,1,0,1,0,0,0,0,1,1,1,1,64.85,2010.95,2.1616666666666666,True,False,False,False,3,No Canceló
0484jpbru,0,0,0,0,0,41,1,1,0,0,0,0,0,0,0,0,1,25.25,996.45,0.8416666666666667,True,False,False,False,2,No Canceló
0485zbsln,0,0,0,1,1,65,1,1,0,0,0,0,0,0,0,2,0,24.75,1715.1,0.825,False,True,False,False,2,No Canceló
0486heczi,1,0,0,1,0,55,1,1,2,1,1,0,0,1,0,0,1,96.75,5238.9,3.225,False,False,True,False,5,Canceló
0486lgcch,0,0,0,1,1,11,1,0,0,0,0,0,0,0,0,2,0,19.65,225.75,0.6549999999999999,False,False,False,True,1,No Canceló
0487crlzf,0,1,0,0,0,49,1,0,1,0,0,1,1,1,1,2,1,74.45,3721.9,2.481666666666667,True,False,False,False,5,No Canceló
0487rpvum,0,0,0,1,0,61,1,1,2,1,0,1,1,1,0,0,0,99.4,5943.65,3.3133333333333335,True,False,False,False,6,No Canceló
0487vvuvk,0,0,0,1,1,25,1,0,0,0,0,0,0,0,0,0,1,19.15,477.6,0.6383333333333333,False,False,False,True,1,No Canceló
0488gslfr,1,1,0,0,0,1,1,0,2,0,0,0,0,0,0,0,1,69.5,69.5,2.316666666666667,False,False,True,False,1,Canceló
0489wmemg,0,1,0,0,1,23,1,0,1,0,0,0,1,0,0,1,1,49.45,1119.35,1.6483333333333334,False,False,True,False,2,No Canceló
0491kapqg,0,0,0,0,0,21,1,1,2,0,0,0,0,0,0,0,1,73.7,1558.7,2.4566666666666666,False,False,True,False,2,No Canceló
0495rvcbf,1,1,0,0,0,1,1,0,2,0,0,0,0,0,1,0,1,79.7,79.7,2.6566666666666667,False,False,True,False,2,Canceló
0495zbngw,1,0,1,1,0,5,1,1,2,0,0,1,0,0,0,0,1,79.9,343.95,2.6633333333333336,True,False,False,False,3,Canceló
0496ahook,0,0,0,1,0,24,1,0,1,1,0,0,1,1,1,1,0,74.4,1712.9,2.48,True,False,False,False,5,No Canceló
0504hhapi,1,1,1,0,0,27,1,1,2,0,0,1,0,0,1,0,0,88.3,2467.75,2.9433333333333334,False,True,False,False,4,Canceló
0505spoow,0,1,0,1,0,70,1,0,0,0,0,0,0,0,0,2,0,19.8,1397.65,0.66,True,False,False,False,1,No Canceló
0506lvngn,1,1,1,0,0,5,1,0,2,0,0,1,0,0,0,0,1,75.55,349.65,2.518333333333333,False,True,False,False,2,Canceló
0506ylvkj,0,0,0,1,1,46,1,0,0,0,0,0,0,0,0,2,1,20.2,917.45,0.6733333333333333,False,False,False,True,1,No Canceló
0508oolto,0,1,0,1,1,2,1,0,2,0,0,0,0,0,0,0,1,71.65,135.75,2.3883333333333336,False,False,True,False,1,No Canceló
0508sqwpl,0,1,0,1,1,57,1,0,0,0,0,0,0,0,0,2,1,20.1,1087.7,0.67,True,False,False,False,1,No Canceló
0511jteoy,1,1,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,71.1,71.1,2.3699999999999997,False,False,False,True,1,Canceló
0512flfdw,0,1,1,1,0,60,1,1,2,0,0,1,0,1,1,1,1,100.5,6029.0,3.35,False,True,False,False,5,No Canceló
0513rbgpe,0,0,0,1,1,37,1,1,1,1,0,1,1,0,0,2,1,62.8,2278.75,2.0933333333333333,False,True,False,False,5,No Canceló
0515ypmcw,1,0,0,0,1,1,1,0,2,0,0,0,0,0,0,0,1,70.45,70.45,2.3483333333333336,False,False,False,True,1,Canceló
0516oohar,0,0,0,1,1,28,1,0,2,0,1,1,0,1,1,1,0,100.35,2799.0,3.3449999999999998,True,False,False,False,5,No Canceló
0516qreyc,0,1,1,0,0,24,1,0,0,0,0,0,0,0,0,0,1,20.3,459.95,0.6766666666666666,False,False,False,True,1,No Canceló
0516uxrmt,0,1,0,0,0,62,1,1,2,1,1,1,0,0,0,1,1,92.05,5755.8,3.0683333333333334,False,False,True,False,5,No Canceló
0516vrybw,1,1,0,0,1,18,1,0,0,0,0,0,0,0,0,1,0,20.15,390.85,0.6716666666666666,True,False,False,False,1,Canceló
0516wjvxc,1,1,0,0,0,5,1,0,1,1,0,0,1,0,0,0,0,54.2,308.25,1.8066666666666669,False,False,True,False,3,Canceló
0519drgti,0,1,0,1,1,20,1,0,0,0,0,0,0,0,0,0,0,20.35,442.6,0.6783333333333333,False,False,False,True,1,No Canceló
0519xuzju,1,1,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,70.75,70.75,2.3583333333333334,False,False,False,True,1,Canceló
0520fdvvt,1,0,0,0,0,35,1,0,2,0,1,1,0,1,1,1,1,102.35,3626.1,3.4116666666666666,True,False,False,False,5,Canceló
0523vngtf,0,1,1,0,0,52,0,0,1,0,1,1,1,1,0,0,1,50.5,2566.3,1.6833333333333333,False,False,True,False,4,No Canceló
0524iavzo,1,1,0,1,0,30,1,1,2,0,0,0,0,0,1,0,1,85.0,2624.25,2.8333333333333335,False,False,True,False,3,Canceló
0526sxdjp,0,0,0,1,0,72,0,0,1,1,1,1,0,0,0,2,0,42.1,2962.0,1.4033333333333333,True,False,False,False,3,No Canceló
0529onker,1,0,1,0,0,15,1,1,2,0,0,0,0,0,0,0,0,75.65,1146.65,2.521666666666667,False,False,True,False,2,Canceló
0530ijvdb,0,0,0,0,1,70,1,1,2,1,1,1,1,1,1,2,1,114.6,7882.5,3.82,False,False,True,False,8,No Canceló
0531xbkmm,0,0,0,0,1,66,1,1,1,1,1,0,1,0,0,2,0,65.7,4378.9,2.19,True,False,False,False,5,No Canceló
0531zzjwq,0,0,1,1,0,55,1,1,2,0,0,0,0,0,0,0,1,74.0,4052.4,2.466666666666667,False,False,True,False,2,No Canceló
0533bnwkf,1,1,1,1,0,55,1,1,2,0,1,1,0,0,0,0,1,85.45,4874.7,2.8483333333333336,False,False,True,False,4,Canceló
0533ucaau,0,0,1,1,0,57,1,1,1,0,1,1,0,1,0,1,1,71.1,4140.1,2.3699999999999997,False,True,False,False,5,No Canceló
0536acxip,0,1,0,1,0,72,1,1,2,1,1,1,0,1,1,2,1,109.55,8165.1,3.6516666666666664,False,False,True,False,7,No Canceló
0536bgfmz,0,1,0,1,0,28,1,0,0,0,0,0,0,0,0,0,0,20.5,563.05,0.6833333333333333,False,False,False,True,1,No Canceló
0536esjep,0,0,0,1,0,54,1,0,1,1,1,0,0,1,1,2,1,74.55,4191.45,2.485,True,False,False,False,5,No Canceló
0537qyzzn,0,0,1,1,1,24,1,1,2,1,0,0,0,0,0,0,1,79.85,1857.75,2.6616666666666666,False,False,True,False,3,No Canceló
0541fitgh,0,1,0,1,0,2,1,0,1,1,0,0,0,0,1,0,1,62.15,113.1,2.0716666666666668,False,False,False,True,3,No Canceló
0547hurjb,0,0,0,0,1,12,1,0,0,0,0,0,0,0,0,0,0,21.05,235.8,0.7016666666666667,False,True,False,False,1,No Canceló
0549cycqn,0,0,1,0,0,51,1,1,2,0,1,0,0,0,0,1,1,79.6,3974.7,2.6533333333333333,True,False,False,False,3,No Canceló
0550dcxlh,0,0,0,0,0,13,1,0,1,0,1,0,1,1,1,0,0,73.35,931.55,2.445,False,False,False,True,5,No Canceló
0556fjegu,0,0,0,0,0,58,1,0,1,0,1,1,1,1,0,2,0,70.1,4048.95,2.3366666666666664,True,False,False,False,5,No Canceló
